id,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_int,payment_type,monthly_charges,total_charges,churn,tenure_month,has_churned,has_phone,has_internet,has_internet_and_phone,partner_dependents,start_day,phone_type,internet_type,contract_type
2071,2982-IHMFT,Female,1,No,No,2,2,0,Mailed check,74.45,74.45,Yes,1.0,True,True,True,True,0,2021-01-03,Two or More Lines,Fiber Optic,Month-to-Month
2072,2982-VPSGI,Female,0,Yes,No,2,2,0,Electronic check,94.0,1078.9,Yes,11.5,True,True,True,True,1,2020-03-03,Two or More Lines,Fiber Optic,Month-to-Month
2073,2983-ZANRP,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),73.55,145.4,Yes,2.0,True,True,True,True,3,2021-01-03,One Line,Fiber Optic,Month-to-Month
2074,2984-AFWNC,Female,0,No,No,1,2,0,Electronic check,95.4,293.15,No,3.1,False,True,True,True,0,2020-11-03,One Line,Fiber Optic,Month-to-Month
2075,2984-MIIZL,Male,0,No,No,1,2,0,Bank transfer (automatic),74.8,321.9,Yes,4.3,True,True,True,True,0,2020-10-03,One Line,Fiber Optic,Month-to-Month
2076,2984-RGEYA,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),19.75,1375.4,No,69.6,False,True,False,False,3,2015-05-03,One Line,No Internet Service,2 Year
2077,2984-TBYKU,Male,0,Yes,Yes,2,2,2,Credit card (automatic),104.9,7732.65,No,73.7,False,True,True,True,3,2015-01-03,Two or More Lines,Fiber Optic,2 Year
2078,2985-FMWYF,Female,0,No,No,2,2,0,Electronic check,93.5,2341.55,No,25.0,False,True,True,True,0,2019-01-03,Two or More Lines,Fiber Optic,Month-to-Month
2079,2985-JUUBZ,Male,0,Yes,Yes,2,1,0,Electronic check,74.55,3015.75,No,40.5,False,True,True,True,3,2017-10-03,Two or More Lines,DSL,Month-to-Month
2080,2987-BJXIK,Female,0,No,No,2,1,2,Mailed check,84.7,5991.05,No,70.7,False,True,True,True,0,2015-04-03,Two or More Lines,DSL,2 Year
2081,2988-GBIVW,Female,1,Yes,No,2,2,0,Electronic check,90.85,6470.1,No,71.2,False,True,True,True,1,2015-03-03,Two or More Lines,Fiber Optic,Month-to-Month
2082,2988-PLAHS,Female,0,No,No,1,1,1,Electronic check,69.95,220.45,No,3.2,False,True,True,True,0,2020-11-03,One Line,DSL,1 Year
2083,2988-QRAJY,Male,0,No,No,2,2,2,Credit card (automatic),110.05,7430.75,No,67.5,False,True,True,True,0,2015-07-03,Two or More Lines,Fiber Optic,2 Year
2084,2990-HWIML,Female,0,No,No,1,2,0,Electronic check,89.5,573.3,Yes,6.4,True,True,True,True,0,2020-08-03,One Line,Fiber Optic,Month-to-Month
2085,2990-IAJSV,Male,0,No,No,2,1,2,Bank transfer (automatic),92.0,6632.75,No,72.1,False,True,True,True,0,2015-02-03,Two or More Lines,DSL,2 Year
2086,2990-OGYTD,Female,0,Yes,No,2,1,2,Bank transfer (automatic),86.15,5883.85,No,68.3,False,True,True,True,1,2015-06-03,Two or More Lines,DSL,2 Year
2087,2995-UPRYS,Female,1,Yes,No,1,2,1,Credit card (automatic),99.2,4062.2,Yes,40.9,True,True,True,True,1,2017-10-03,One Line,Fiber Optic,1 Year
2088,2995-YWTCD,Female,0,Yes,Yes,2,0,2,Bank transfer (automatic),24.9,467.7,No,18.8,False,True,False,False,3,2019-08-03,Two or More Lines,No Internet Service,2 Year
2089,2996-XAUVF,Male,0,No,No,0,1,2,Mailed check,40.05,2799.75,No,69.9,False,False,True,False,0,2015-05-03,No Phone Service,DSL,2 Year
2090,2999-AANRQ,Female,0,No,No,1,1,2,Credit card (automatic),71.05,1524.85,No,21.5,False,True,True,True,0,2019-05-03,One Line,DSL,2 Year
2091,3001-CBHLQ,Male,1,Yes,No,2,2,0,Electronic check,104.9,3351.55,Yes,31.9,True,True,True,True,1,2018-07-03,Two or More Lines,Fiber Optic,Month-to-Month
2092,3001-UNBTL,Male,1,Yes,Yes,2,2,0,Electronic check,103.95,2964.8,No,28.5,False,True,True,True,3,2018-10-03,Two or More Lines,Fiber Optic,Month-to-Month
2093,3002-WQZWT,Female,0,No,No,2,2,0,Electronic check,74.2,1993.25,No,26.9,False,True,True,True,0,2018-12-03,Two or More Lines,Fiber Optic,Month-to-Month
2094,3003-CMDUU,Female,0,Yes,No,1,2,0,Electronic check,95.15,2395.7,No,25.2,False,True,True,True,1,2019-01-03,One Line,Fiber Optic,Month-to-Month
2095,3005-NFMTA,Male,1,No,No,2,2,0,Electronic check,98.8,5617.75,Yes,56.9,True,True,True,True,0,2016-06-03,Two or More Lines,Fiber Optic,Month-to-Month
2096,3005-TYFRD,Female,0,Yes,No,2,2,0,Credit card (automatic),103.65,5676.65,No,54.8,False,True,True,True,1,2016-08-03,Two or More Lines,Fiber Optic,Month-to-Month
2097,3006-XIMLN,Female,0,No,Yes,2,2,0,Bank transfer (automatic),94.2,193.8,Yes,2.1,True,True,True,True,2,2020-12-03,Two or More Lines,Fiber Optic,Month-to-Month
2098,3007-FDPEA,Female,0,No,No,1,0,0,Bank transfer (automatic),20.7,39.85,No,1.9,False,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
2099,3009-JWMPU,Male,0,No,No,2,2,1,Electronic check,96.75,6125.4,Yes,63.3,True,True,True,True,0,2015-11-03,Two or More Lines,Fiber Optic,1 Year
2100,3011-WQKSZ,Male,0,No,Yes,1,0,0,Electronic check,20.0,377.55,No,18.9,False,True,False,False,2,2019-08-03,One Line,No Internet Service,Month-to-Month
2101,3012-VFFMN,Female,0,Yes,Yes,1,0,0,Mailed check,20.65,158.95,No,7.7,False,True,False,False,3,2020-07-03,One Line,No Internet Service,Month-to-Month
2102,3014-WJKSM,Male,0,Yes,No,1,2,0,Credit card (automatic),75.3,2263.4,No,30.1,False,True,True,True,1,2018-08-03,One Line,Fiber Optic,Month-to-Month
2103,3016-KSVCP,Male,0,Yes,No,0,1,0,Mailed check,33.75,1009.25,No,29.9,False,False,True,False,1,2018-09-03,No Phone Service,DSL,Month-to-Month
2104,3018-TFTSU,Male,0,No,No,1,2,0,Bank transfer (automatic),81.7,858.6,Yes,10.5,True,True,True,True,0,2020-04-03,One Line,Fiber Optic,Month-to-Month
2105,3021-VLNRJ,Female,0,No,Yes,1,1,1,Credit card (automatic),70.8,3478.15,No,49.1,False,True,True,True,2,2017-01-03,One Line,DSL,1 Year
2106,3022-BEXHZ,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),111.2,7530.8,No,67.7,False,True,True,True,3,2015-07-03,Two or More Lines,Fiber Optic,2 Year
2107,3023-GFLBR,Female,0,Yes,Yes,2,2,0,Credit card (automatic),86.15,2745.7,Yes,31.9,True,True,True,True,3,2018-07-03,Two or More Lines,Fiber Optic,Month-to-Month
2108,3026-ATZYV,Female,0,Yes,Yes,1,1,1,Bank transfer (automatic),75.1,2658.8,No,35.4,False,True,True,True,3,2018-03-03,One Line,DSL,1 Year
2109,3027-YNWZU,Female,0,Yes,No,2,0,2,Credit card (automatic),25.0,1584.8,No,63.4,False,True,False,False,1,2015-11-03,Two or More Lines,No Internet Service,2 Year
2110,3027-ZTDHO,Male,0,No,No,1,2,0,Electronic check,89.9,89.9,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
2111,3030-YDNRM,Male,0,No,No,2,2,0,Electronic check,74.85,572.45,No,7.6,False,True,True,True,0,2020-07-03,Two or More Lines,Fiber Optic,Month-to-Month
2112,3030-YZADT,Male,0,No,No,1,1,0,Mailed check,44.95,431.0,Yes,9.6,True,True,True,True,0,2020-05-03,One Line,DSL,Month-to-Month
2113,3030-ZKIWL,Male,0,No,No,1,0,0,Mailed check,20.05,20.05,No,1.0,False,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
2114,3034-ZBEQN,Female,0,Yes,No,0,1,1,Mailed check,34.7,1604.5,Yes,46.2,True,False,True,False,1,2017-04-03,No Phone Service,DSL,1 Year
2115,3038-PQIUY,Female,0,No,No,2,1,0,Bank transfer (automatic),66.15,2522.4,No,38.1,False,True,True,True,0,2017-12-03,Two or More Lines,DSL,Month-to-Month
2116,3039-MJSLN,Male,0,No,Yes,1,0,0,Bank transfer (automatic),20.2,50.6,No,2.5,False,True,False,False,2,2020-12-03,One Line,No Internet Service,Month-to-Month
2117,3043-SUDUA,Female,0,No,No,1,0,0,Bank transfer (automatic),19.9,601.55,No,30.2,False,True,False,False,0,2018-08-03,One Line,No Internet Service,Month-to-Month
2118,3043-TYBNO,Male,0,No,No,1,1,0,Mailed check,60.65,196.9,No,3.2,False,True,True,True,0,2020-11-03,One Line,DSL,Month-to-Month
2119,3045-XETSH,Female,0,No,No,2,2,0,Electronic check,94.85,953.45,Yes,10.1,True,True,True,True,0,2020-04-03,Two or More Lines,Fiber Optic,Month-to-Month
2120,3049-NDXFL,Female,0,No,No,2,2,0,Mailed check,85.8,85.8,Yes,1.0,True,True,True,True,0,2021-01-03,Two or More Lines,Fiber Optic,Month-to-Month
2121,3049-SOLAY,Female,0,Yes,No,2,2,0,Electronic check,95.2,292.85,Yes,3.1,True,True,True,True,1,2020-11-03,Two or More Lines,Fiber Optic,Month-to-Month
2122,3050-GBUSH,Female,0,No,No,0,1,0,Credit card (automatic),34.8,113.95,No,3.3,False,False,True,False,0,2020-11-03,No Phone Service,DSL,Month-to-Month
2123,3050-RLLXC,Female,0,Yes,Yes,2,1,2,Credit card (automatic),81.25,4620.4,No,56.9,False,True,True,True,3,2016-06-03,Two or More Lines,DSL,2 Year
2124,3055-MJDSB,Male,0,No,No,0,1,0,Mailed check,24.6,190.1,No,7.7,False,False,True,False,0,2020-07-03,No Phone Service,DSL,Month-to-Month
2125,3055-OYMSE,Female,1,No,No,1,2,0,Credit card (automatic),73.8,4003.85,No,54.3,False,True,True,True,0,2016-08-03,One Line,Fiber Optic,Month-to-Month
2126,3055-VTCGS,Female,0,No,No,1,1,1,Credit card (automatic),58.55,3503.5,No,59.8,False,True,True,True,0,2016-03-03,One Line,DSL,1 Year
2127,3057-VJJQE,Male,0,No,No,2,1,2,Mailed check,55.25,1924.1,No,34.8,False,True,True,True,0,2018-04-03,Two or More Lines,DSL,2 Year
2128,3058-HJCUY,Male,0,Yes,Yes,2,2,1,Electronic check,102.6,4213.35,Yes,41.1,True,True,True,True,3,2017-09-03,Two or More Lines,Fiber Optic,1 Year
2129,3058-WQDRE,Male,0,No,No,0,1,0,Bank transfer (automatic),25.15,331.85,No,13.2,False,False,True,False,0,2020-01-03,No Phone Service,DSL,Month-to-Month
2130,3059-NGMXB,Male,0,Yes,Yes,2,1,0,Mailed check,69.2,944.65,No,13.7,False,True,True,True,3,2020-01-03,Two or More Lines,DSL,Month-to-Month
2131,3061-BCKYI,Male,0,No,No,1,0,0,Mailed check,19.9,283.75,No,14.3,False,True,False,False,0,2019-12-03,One Line,No Internet Service,Month-to-Month
2132,3062-ICYZQ,Female,0,Yes,Yes,2,2,0,Electronic check,93.8,4539.35,No,48.4,False,True,True,True,3,2017-02-03,Two or More Lines,Fiber Optic,Month-to-Month
2133,3063-QFSZL,Female,0,No,No,1,1,0,Electronic check,55.4,55.4,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,DSL,Month-to-Month
2134,3066-RRJIO,Female,0,No,No,1,2,0,Mailed check,69.95,69.95,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
2135,3067-SVMTC,Female,0,Yes,No,1,1,1,Bank transfer (automatic),55.9,3848.8,No,68.9,False,True,True,True,1,2015-06-03,One Line,DSL,1 Year
2136,3068-OMWZA,Male,1,No,No,2,2,0,Electronic check,88.8,88.8,Yes,1.0,True,True,True,True,0,2021-01-03,Two or More Lines,Fiber Optic,Month-to-Month
2137,3069-SSVSN,Female,0,No,No,0,1,1,Mailed check,25.85,25.85,No,1.0,False,False,True,False,0,2021-01-03,No Phone Service,DSL,1 Year
2138,3070-BDOQC,Female,0,No,No,1,2,2,Electronic check,99.65,5941.05,No,59.6,False,True,True,True,0,2016-03-03,One Line,Fiber Optic,2 Year
2139,3070-DVEYC,Male,1,No,No,2,2,0,Mailed check,73.75,545.15,Yes,7.4,True,True,True,True,0,2020-07-03,Two or More Lines,Fiber Optic,Month-to-Month
2140,3070-FNFZQ,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.4,478.75,No,23.5,False,True,False,False,3,2019-03-03,One Line,No Internet Service,2 Year
2141,3071-MVJCD,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),82.3,5815.15,No,70.7,False,True,True,True,3,2015-04-03,Two or More Lines,DSL,2 Year
2142,3071-VBYPO,Male,0,Yes,Yes,1,2,0,Electronic check,89.85,248.4,No,2.8,False,True,True,True,3,2020-12-03,One Line,Fiber Optic,Month-to-Month
2143,3074-GQWYX,Male,0,No,No,2,2,0,Bank transfer (automatic),75.9,357.75,Yes,4.7,True,True,True,True,0,2020-10-03,Two or More Lines,Fiber Optic,Month-to-Month
2144,3077-RSNTJ,Female,0,Yes,Yes,1,0,0,Mailed check,19.7,113.5,No,5.8,False,True,False,False,3,2020-09-03,One Line,No Internet Service,Month-to-Month
2145,3078-ZKNTS,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),19.75,246.7,No,12.5,False,True,False,False,3,2020-02-03,One Line,No Internet Service,2 Year
2146,3079-BCHLN,Male,0,Yes,No,1,0,1,Bank transfer (automatic),19.9,942.95,No,47.4,False,True,False,False,1,2017-03-03,One Line,No Internet Service,1 Year
2147,3082-VQXNH,Male,0,Yes,No,0,1,0,Credit card (automatic),29.8,94.4,No,3.2,False,False,True,False,1,2020-11-03,No Phone Service,DSL,Month-to-Month
2148,3082-WQRVY,Male,1,Yes,No,1,0,1,Mailed check,19.65,228.65,No,11.6,False,True,False,False,1,2020-03-03,One Line,No Internet Service,1 Year
2149,3082-YVEKW,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),77.15,1759.4,No,22.8,False,True,True,True,3,2019-04-03,Two or More Lines,DSL,2 Year
2150,3084-DOWLE,Female,0,Yes,No,2,1,2,Bank transfer (automatic),92.0,6474.4,No,70.4,False,True,True,True,1,2015-04-03,Two or More Lines,DSL,2 Year
2151,3085-QUOZK,Female,0,No,No,1,1,0,Mailed check,43.95,43.95,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,DSL,Month-to-Month
2152,3086-RUCRN,Female,0,No,No,2,2,0,Bank transfer (automatic),103.1,6595.0,No,64.0,False,True,True,True,0,2015-11-03,Two or More Lines,Fiber Optic,Month-to-Month
2153,3088-FVYWK,Male,0,Yes,Yes,2,0,2,Credit card (automatic),25.55,1336.1,No,52.3,False,True,False,False,3,2016-10-03,Two or More Lines,No Internet Service,2 Year
2154,3088-LHEFH,Female,0,No,No,2,2,0,Bank transfer (automatic),79.0,929.3,No,11.8,False,True,True,True,0,2020-03-03,Two or More Lines,Fiber Optic,Month-to-Month
2155,3090-HAWSU,Male,0,No,No,2,2,2,Credit card (automatic),111.6,6876.05,Yes,61.6,True,True,True,True,0,2016-01-03,Two or More Lines,Fiber Optic,2 Year
2156,3090-LETTY,Male,0,No,Yes,2,1,0,Bank transfer (automatic),60.95,134.6,No,2.2,False,True,True,True,2,2020-12-03,Two or More Lines,DSL,Month-to-Month
2157,3090-QFUVD,Female,0,No,No,1,0,0,Credit card (automatic),20.3,20.3,No,1.0,False,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
2158,3091-FYHKI,Male,0,No,No,0,1,0,Electronic check,35.45,35.45,Yes,1.0,True,False,True,False,0,2021-01-03,No Phone Service,DSL,Month-to-Month
2159,3092-IGHWF,Male,0,Yes,Yes,2,2,1,Electronic check,87.4,5918.8,Yes,67.7,True,True,True,True,3,2015-07-03,Two or More Lines,Fiber Optic,1 Year
2160,3094-JOJAI,Male,0,No,No,2,2,0,Mailed check,74.15,1387.0,No,18.7,False,True,True,True,0,2019-08-03,Two or More Lines,Fiber Optic,Month-to-Month
2161,3096-GKWEB,Male,0,Yes,No,2,2,0,Electronic check,94.75,1691.9,No,17.9,False,True,True,True,1,2019-09-03,Two or More Lines,Fiber Optic,Month-to-Month
2162,3096-IZETN,Female,0,No,No,1,2,0,Bank transfer (automatic),78.1,947.3,Yes,12.1,True,True,True,True,0,2020-02-03,One Line,Fiber Optic,Month-to-Month
2163,3096-JRDSO,Female,1,Yes,No,2,2,0,Bank transfer (automatic),104.3,2867.75,Yes,27.5,True,True,True,True,1,2018-11-03,Two or More Lines,Fiber Optic,Month-to-Month
2164,3096-WPXBT,Female,0,Yes,Yes,2,2,1,Credit card (automatic),100.7,6018.65,No,59.8,False,True,True,True,3,2016-03-03,Two or More Lines,Fiber Optic,1 Year
2165,3096-YXENJ,Female,0,Yes,No,2,2,2,Bank transfer (automatic),107.65,7082.85,No,65.8,False,True,True,True,1,2015-09-03,Two or More Lines,Fiber Optic,2 Year
2166,3097-FQTVJ,Female,0,No,No,1,0,2,Mailed check,20.0,810.3,No,40.5,False,True,False,False,0,2017-10-03,One Line,No Internet Service,2 Year
2167,3097-IDVPU,Male,0,Yes,Yes,2,1,0,Credit card (automatic),50.1,910.45,No,18.2,False,True,True,True,3,2019-08-03,Two or More Lines,DSL,Month-to-Month
2168,3097-NNSPB,Female,0,No,No,1,1,0,Credit card (automatic),49.05,91.1,Yes,1.9,True,True,True,True,0,2021-01-03,One Line,DSL,Month-to-Month
2169,3097-NQYSN,Male,1,Yes,No,2,2,0,Mailed check,86.85,156.35,Yes,1.8,True,True,True,True,1,2021-01-03,Two or More Lines,Fiber Optic,Month-to-Month
2170,3097-PYWXL,Female,0,Yes,Yes,1,0,0,Electronic check,19.95,82.9,No,4.2,False,True,False,False,3,2020-10-03,One Line,No Internet Service,Month-to-Month
2171,3099-OONVS,Male,0,Yes,Yes,1,1,0,Electronic check,54.3,1296.8,No,23.9,False,True,True,True,3,2019-03-03,One Line,DSL,Month-to-Month
2172,3104-OWCGK,Male,0,Yes,Yes,1,2,1,Electronic check,90.95,5453.4,Yes,60.0,True,True,True,True,3,2016-03-03,One Line,Fiber Optic,1 Year
2173,3106-ULWFW,Female,0,Yes,No,2,2,0,Credit card (automatic),85.2,627.4,Yes,7.4,True,True,True,True,1,2020-07-03,Two or More Lines,Fiber Optic,Month-to-Month
2174,3108-PCCGG,Male,1,Yes,No,2,1,2,Credit card (automatic),84.45,5899.85,No,69.9,False,True,True,True,1,2015-05-03,Two or More Lines,DSL,2 Year
2175,3113-IWHLC,Male,0,No,No,1,1,0,Mailed check,55.8,274.35,No,4.9,False,True,True,True,0,2020-10-03,One Line,DSL,Month-to-Month
2177,3115-JPJDD,Female,0,Yes,No,1,2,1,Credit card (automatic),81.25,4639.45,No,57.1,False,True,True,True,1,2016-05-03,One Line,Fiber Optic,1 Year
2178,3118-UHVVQ,Female,0,Yes,No,2,0,2,Credit card (automatic),25.8,1911.5,No,74.1,False,True,False,False,1,2014-12-03,Two or More Lines,No Internet Service,2 Year
2179,3120-FAZKD,Male,0,Yes,Yes,2,0,2,Bank transfer (automatic),24.05,1230.9,No,51.2,False,True,False,False,3,2016-11-03,Two or More Lines,No Internet Service,2 Year
2180,3125-RAHBV,Male,0,No,No,1,0,1,Credit card (automatic),20.3,467.15,No,23.0,False,True,False,False,0,2019-03-03,One Line,No Internet Service,1 Year
2181,3126-WQMGH,Female,0,Yes,No,2,1,0,Credit card (automatic),52.15,2583.75,No,49.5,False,True,True,True,1,2017-01-03,Two or More Lines,DSL,Month-to-Month
2182,3128-YOVTD,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),79.15,4018.55,No,50.8,False,True,True,True,3,2016-12-03,One Line,Fiber Optic,Month-to-Month
2183,3129-AAQOU,Female,0,Yes,Yes,2,0,2,Mailed check,25.6,485.9,No,19.0,False,True,False,False,3,2019-08-03,Two or More Lines,No Internet Service,2 Year
2184,3130-ICDUP,Female,0,No,Yes,2,2,0,Credit card (automatic),80.55,188.1,No,2.3,False,True,True,True,2,2020-12-03,Two or More Lines,Fiber Optic,Month-to-Month
2185,3131-NWVFJ,Female,0,Yes,Yes,1,0,1,Mailed check,19.55,294.5,No,15.1,False,True,False,False,3,2019-11-03,One Line,No Internet Service,1 Year
2186,3132-TVFDZ,Male,1,Yes,No,0,1,0,Electronic check,44.85,2572.95,Yes,57.4,True,False,True,False,1,2016-05-03,No Phone Service,DSL,Month-to-Month
2187,3133-PZNSR,Male,0,Yes,Yes,2,2,2,Credit card (automatic),97.75,6991.6,No,71.5,False,True,True,True,3,2015-03-03,Two or More Lines,Fiber Optic,2 Year
2188,3134-DSHVC,Female,0,No,No,2,2,2,Credit card (automatic),98.0,6218.45,No,63.5,False,True,True,True,0,2015-11-03,Two or More Lines,Fiber Optic,2 Year
2189,3137-LUPIX,Female,0,No,No,2,1,0,Mailed check,64.4,253.0,No,3.9,False,True,True,True,0,2020-11-03,Two or More Lines,DSL,Month-to-Month
2190,3137-NYQQI,Male,0,Yes,No,1,1,1,Mailed check,64.8,1175.6,No,18.1,False,True,True,True,1,2019-08-03,One Line,DSL,1 Year
2191,3138-BKYAV,Male,0,No,No,1,2,0,Electronic check,85.35,489.45,Yes,5.7,True,True,True,True,0,2020-09-03,One Line,Fiber Optic,Month-to-Month
2192,3143-ILDAL,Male,0,No,No,2,2,0,Electronic check,94.45,5124.6,Yes,54.3,True,True,True,True,0,2016-08-03,Two or More Lines,Fiber Optic,Month-to-Month
2193,3143-JQEGI,Female,0,Yes,Yes,1,2,0,Electronic check,88.35,1222.8,Yes,13.8,True,True,True,True,3,2020-01-03,One Line,Fiber Optic,Month-to-Month
2194,3144-AUDBS,Female,0,Yes,No,1,1,0,Electronic check,49.15,270.8,Yes,5.5,True,True,True,True,1,2020-09-03,One Line,DSL,Month-to-Month
2195,3144-KMTWZ,Male,0,Yes,No,2,2,0,Bank transfer (automatic),93.25,6669.45,No,71.5,False,True,True,True,1,2015-03-03,Two or More Lines,Fiber Optic,Month-to-Month
2196,3146-JTQHR,Male,0,Yes,No,1,0,1,Bank transfer (automatic),19.6,189.45,No,9.7,False,True,False,False,1,2020-05-03,One Line,No Internet Service,1 Year
2197,3146-MSEGF,Female,1,Yes,Yes,2,1,2,Credit card (automatic),88.05,6425.65,No,73.0,False,True,True,True,3,2015-02-03,Two or More Lines,DSL,2 Year
2198,3148-AOIQT,Female,0,Yes,No,2,0,2,Credit card (automatic),24.95,1718.35,No,68.9,False,True,False,False,1,2015-06-03,Two or More Lines,No Internet Service,2 Year
2199,3148-BLQJT,Male,0,No,No,1,0,0,Mailed check,20.1,20.1,Yes,1.0,True,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
2200,3154-CFSZG,Male,0,Yes,Yes,1,2,0,Electronic check,90.05,4137.2,No,45.9,False,True,True,True,3,2017-05-03,One Line,Fiber Optic,Month-to-Month
2201,3154-HMWUU,Male,0,Yes,No,1,0,2,Bank transfer (automatic),20.5,1198.8,No,58.5,False,True,False,False,1,2016-04-03,One Line,No Internet Service,2 Year
2202,3156-QLHBO,Male,0,No,Yes,1,0,0,Mailed check,19.25,48.35,No,2.5,False,True,False,False,2,2020-12-03,One Line,No Internet Service,Month-to-Month
2203,3158-MOERK,Female,0,No,No,2,2,0,Electronic check,96.0,174.8,Yes,1.8,True,True,True,True,0,2021-01-03,Two or More Lines,Fiber Optic,Month-to-Month
2204,3160-TYXLT,Male,0,No,No,0,1,0,Bank transfer (automatic),46.3,2546.85,No,55.0,False,False,True,False,0,2016-07-03,No Phone Service,DSL,Month-to-Month
2205,3161-GETRM,Male,0,Yes,Yes,2,2,0,Credit card (automatic),90.05,3097.0,No,34.4,False,True,True,True,3,2018-04-03,Two or More Lines,Fiber Optic,Month-to-Month
2206,3161-ONRWK,Male,0,Yes,Yes,1,1,1,Bank transfer (automatic),65.85,3928.3,No,59.7,False,True,True,True,3,2016-03-03,One Line,DSL,1 Year
2207,3162-KKZXO,Female,1,No,No,2,2,1,Electronic check,100.15,5409.75,No,54.0,False,True,True,True,0,2016-08-03,Two or More Lines,Fiber Optic,1 Year
2208,3162-ZJZFU,Male,0,Yes,Yes,1,2,0,Electronic check,92.55,4779.45,No,51.6,False,True,True,True,3,2016-11-03,One Line,Fiber Optic,Month-to-Month
2209,3164-AALRN,Male,0,No,No,1,1,1,Mailed check,70.0,347.4,Yes,5.0,True,True,True,True,0,2020-10-03,One Line,DSL,1 Year
2210,3164-YAXFY,Male,0,No,No,0,1,0,Electronic check,53.75,3196.0,No,59.5,False,False,True,False,0,2016-03-03,No Phone Service,DSL,Month-to-Month
2211,3165-HDOEW,Male,0,Yes,Yes,1,1,0,Mailed check,45.85,45.85,Yes,1.0,True,True,True,True,3,2021-01-03,One Line,DSL,Month-to-Month
2212,3166-PNEOF,Female,0,No,No,2,1,2,Credit card (automatic),86.45,5175.3,No,59.9,False,True,True,True,0,2016-03-03,Two or More Lines,DSL,2 Year
2213,3167-SNQPL,Male,1,Yes,Yes,2,2,0,Electronic check,101.15,3741.85,No,37.0,False,True,True,True,3,2018-02-03,Two or More Lines,Fiber Optic,Month-to-Month
2214,3170-GWYKC,Female,0,No,No,1,2,0,Bank transfer (automatic),104.95,6236.75,No,59.4,False,True,True,True,0,2016-03-03,One Line,Fiber Optic,Month-to-Month
2215,3170-NMYVV,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.15,930.9,No,46.2,False,True,False,False,3,2017-04-03,One Line,No Internet Service,2 Year
2216,3173-NVMPX,Female,0,Yes,Yes,2,1,0,Mailed check,55.3,501.2,No,9.1,False,True,True,True,3,2020-05-03,Two or More Lines,DSL,Month-to-Month
2217,3173-WSSUE,Female,0,Yes,Yes,1,0,2,Credit card (automatic),19.7,1415.85,No,71.9,False,True,False,False,3,2015-03-03,One Line,No Internet Service,2 Year
2218,3174-AKMAS,Female,0,Yes,No,1,1,2,Credit card (automatic),64.2,3009.5,No,46.9,False,True,True,True,1,2017-04-03,One Line,DSL,2 Year
